,date,VIX.Open,VIX.High,VIX.Low,VIX.Close,VIX.Volume,VIX.Adjusted,year,month,monthf,weekday,weekdayf,week
1838,2014-04-23,13.35,13.75,13.27,13.27,0,13.27,2014,4,Apr,3,Wed,16
1839,2014-04-24,13.36,14.08,13.09,13.32,0,13.32,2014,4,Apr,4,Thu,16
1840,2014-04-25,13.93,14.67,13.91,14.06,0,14.06,2014,4,Apr,5,Fri,16
1841,2014-04-28,14.27,15.28,13.82,13.97,0,13.97,2014,4,Apr,1,Mon,17
1842,2014-04-29,13.88,14.24,13.61,13.71,0,13.71,2014,4,Apr,2,Tue,17
1843,2014-04-30,14.05,14.18,13.34,13.41,0,13.41,2014,4,Apr,3,Wed,17
1844,2014-05-01,13.64,13.75,13.1,13.25,0,13.25,2014,5,May,4,Thu,17
1845,2014-05-02,13.15,13.5,12.83,12.91,0,12.91,2014,5,May,5,Fri,17
1846,2014-05-05,13.95,14.2,13.08,13.29,0,13.29,2014,5,May,1,Mon,18
1847,2014-05-06,13.65,13.9,13.28,13.8,0,13.8,2014,5,May,2,Tue,18
1848,2014-05-07,13.64,14.49,13.39,13.4,0,13.4,2014,5,May,3,Wed,18
1849,2014-05-08,13.69,13.88,12.92,13.43,0,13.43,2014,5,May,4,Thu,18
1850,2014-05-09,13.55,14.03,12.87,12.92,0,12.92,2014,5,May,5,Fri,18
1851,2014-05-12,12.46,12.58,11.88,12.23,0,12.23,2014,5,May,1,Mon,19
1852,2014-05-13,12.36,12.74,12.05,12.13,0,12.13,2014,5,May,2,Tue,19
1853,2014-05-14,12.42,12.51,12.03,12.17,0,12.17,2014,5,May,3,Wed,19
1854,2014-05-15,12.73,13.77,12.72,13.17,0,13.17,2014,5,May,4,Thu,19
1855,2014-05-16,13.31,13.66,12.26,12.44,0,12.44,2014,5,May,5,Fri,19
1856,2014-05-19,13.17,13.21,12.28,12.42,0,12.42,2014,5,May,1,Mon,20
1857,2014-05-20,12.69,13.3,12.32,12.96,0,12.96,2014,5,May,2,Tue,20
1858,2014-05-21,12.38,12.46,11.8,11.91,0,11.91,2014,5,May,3,Wed,20
1859,2014-05-22,11.93,12.09,11.68,12.03,0,12.03,2014,5,May,4,Thu,20
1860,2014-05-23,11.96,11.97,11.36,11.36,0,11.36,2014,5,May,5,Fri,20
1861,2014-05-27,11.69,11.84,11.5,11.51,0,11.51,2014,5,May,2,Tue,21
1862,2014-05-28,11.6,11.86,11.5,11.68,0,11.68,2014,5,May,3,Wed,21
1863,2014-05-29,11.58,11.82,11.41,11.57,0,11.57,2014,5,May,4,Thu,21
1864,2014-05-30,11.66,11.7,11.32,11.4,0,11.4,2014,5,May,5,Fri,21
1865,2014-06-02,11.69,12.17,11.29,11.58,0,11.58,2014,6,Jun,1,Mon,22
1866,2014-06-03,12.03,12.13,11.72,11.87,0,11.87,2014,6,Jun,2,Tue,22
1867,2014-06-04,12.15,12.33,11.91,12.08,0,12.08,2014,6,Jun,3,Wed,22
1868,2014-06-05,12.09,12.34,11.44,11.68,0,11.68,2014,6,Jun,4,Thu,22
1869,2014-06-06,11.32,11.39,10.73,10.73,0,10.73,2014,6,Jun,5,Fri,22
1870,2014-06-09,11.23,11.51,10.99,11.15,0,11.15,2014,6,Jun,1,Mon,23
1871,2014-06-10,11.3,11.66,10.93,10.99,0,10.99,2014,6,Jun,2,Tue,23
1872,2014-06-11,11.42,11.87,11.19,11.6,0,11.6,2014,6,Jun,3,Wed,23
1873,2014-06-12,11.81,12.81,11.71,12.56,0,12.56,2014,6,Jun,4,Thu,23
1874,2014-06-13,12.45,12.69,11.89,12.18,0,12.18,2014,6,Jun,5,Fri,23
1875,2014-06-16,12.65,12.87,12.28,12.65,0,12.65,2014,6,Jun,1,Mon,24
1876,2014-06-17,12.81,12.89,12.06,12.06,0,12.06,2014,6,Jun,2,Tue,24
1877,2014-06-18,11.8,11.91,10.57,10.61,0,10.61,2014,6,Jun,3,Wed,24
1878,2014-06-19,10.53,10.82,10.42,10.62,0,10.62,2014,6,Jun,4,Thu,24
1879,2014-06-20,10.4,11.02,10.34,10.85,0,10.85,2014,6,Jun,5,Fri,24
1880,2014-06-23,11.26,11.35,10.92,10.98,0,10.98,2014,6,Jun,1,Mon,25
1881,2014-06-24,11.02,12.27,10.87,12.13,0,12.13,2014,6,Jun,2,Tue,25
1882,2014-06-25,12.31,12.33,11.37,11.59,0,11.59,2014,6,Jun,3,Wed,25
1883,2014-06-26,11.51,12.51,11.5,11.63,0,11.63,2014,6,Jun,4,Thu,25
1884,2014-06-27,11.72,12.04,11.19,11.26,0,11.26,2014,6,Jun,5,Fri,25
1885,2014-06-30,11.75,11.81,11.3,11.57,0,11.57,2014,6,Jun,1,Mon,26
1886,2014-07-01,11.28,11.42,10.92,11.15,0,11.15,2014,7,Jul,2,Tue,26
1887,2014-07-02,11.18,11.18,10.56,10.82,0,10.82,2014,7,Jul,3,Wed,26
1888,2014-07-03,10.47,10.76,10.28,10.32,0,10.32,2014,7,Jul,4,Thu,26
1889,2014-07-07,11.15,11.54,11.01,11.33,0,11.33,2014,7,Jul,1,Mon,27
1890,2014-07-08,11.72,12.51,11.72,11.98,0,11.98,2014,7,Jul,2,Tue,27
1891,2014-07-09,11.74,12.05,11.5,11.65,0,11.65,2014,7,Jul,3,Wed,27
1892,2014-07-10,13.22,13.23,12.05,12.59,0,12.59,2014,7,Jul,4,Thu,27
1893,2014-07-11,12.5,12.68,12.07,12.08,0,12.08,2014,7,Jul,5,Fri,27
1894,2014-07-14,11.6,11.83,11.4,11.82,0,11.82,2014,7,Jul,1,Mon,28
1895,2014-07-15,11.53,12.47,11.46,11.96,0,11.96,2014,7,Jul,2,Tue,28
1896,2014-07-16,10.81,11.45,10.59,11.0,0,11.0,2014,7,Jul,3,Wed,28
1897,2014-07-17,11.35,15.38,10.85,14.54,0,14.54,2014,7,Jul,4,Thu,28
1898,2014-07-18,13.34,13.55,12.04,12.06,0,12.06,2014,7,Jul,5,Fri,28
1899,2014-07-21,12.85,13.62,12.46,12.81,0,12.81,2014,7,Jul,1,Mon,29
1900,2014-07-22,11.97,12.24,11.69,12.24,0,12.24,2014,7,Jul,2,Tue,29
1901,2014-07-23,11.54,12.16,11.41,11.52,0,11.52,2014,7,Jul,3,Wed,29
1902,2014-07-24,11.43,12.06,11.43,11.84,0,11.84,2014,7,Jul,4,Thu,29
1903,2014-07-25,12.03,12.75,12.03,12.69,0,12.69,2014,7,Jul,5,Fri,29
1904,2014-07-28,12.93,13.64,12.54,12.56,0,12.56,2014,7,Jul,1,Mon,30
1905,2014-07-29,12.35,13.35,12.12,13.28,0,13.28,2014,7,Jul,2,Tue,30
1906,2014-07-30,12.63,14.07,12.53,13.33,0,13.33,2014,7,Jul,3,Wed,30
1907,2014-07-31,14.35,17.110001,14.26,16.950001,0,16.950001,2014,7,Jul,4,Thu,30
1908,2014-08-01,16.67,17.57,15.52,17.030001000000002,0,17.030001000000002,2014,8,Aug,5,Fri,30
1909,2014-08-04,16.639999,16.799999,14.69,15.12,0,15.12,2014,8,Aug,1,Mon,31
1910,2014-08-05,15.54,17.139999,15.1,16.870001000000002,0,16.870001000000002,2014,8,Aug,2,Tue,31
1911,2014-08-06,17.219998999999998,17.299999,15.7,16.370001000000002,0,16.370001000000002,2014,8,Aug,3,Wed,31
1912,2014-08-07,15.5,17.25,15.44,16.66,0,16.66,2014,8,Aug,4,Thu,31
1913,2014-08-08,16.43,17.09,15.53,15.77,0,15.77,2014,8,Aug,5,Fri,31
1914,2014-08-11,15.16,15.16,13.72,14.23,0,14.23,2014,8,Aug,1,Mon,32
1915,2014-08-12,14.42,14.74,13.76,14.13,0,14.13,2014,8,Aug,2,Tue,32
1916,2014-08-13,13.57,13.93,12.84,12.9,0,12.9,2014,8,Aug,3,Wed,32
1917,2014-08-14,13.05,13.13,12.42,12.42,0,12.42,2014,8,Aug,4,Thu,32
1918,2014-08-15,11.91,14.94,11.89,13.15,0,13.15,2014,8,Aug,5,Fri,32
1919,2014-08-18,12.85,12.85,12.26,12.32,0,12.32,2014,8,Aug,1,Mon,33
1920,2014-08-19,12.14,12.46,11.91,12.21,0,12.21,2014,8,Aug,2,Tue,33
1921,2014-08-20,12.23,12.24,11.6,11.78,0,11.78,2014,8,Aug,3,Wed,33
1922,2014-08-21,11.93,13.51,11.52,11.76,0,11.76,2014,8,Aug,4,Thu,33
1923,2014-08-22,11.88,12.48,11.47,11.47,0,11.47,2014,8,Aug,5,Fri,33
1924,2014-08-25,11.58,11.77,11.24,11.7,0,11.7,2014,8,Aug,1,Mon,34
1925,2014-08-26,11.33,11.93,11.33,11.63,0,11.63,2014,8,Aug,2,Tue,34
1926,2014-08-27,11.69,11.93,11.54,11.78,0,11.78,2014,8,Aug,3,Wed,34
1927,2014-08-28,12.38,12.73,12.05,12.05,0,12.05,2014,8,Aug,4,Thu,34
1928,2014-08-29,11.86,12.44,11.78,12.09,0,12.09,2014,8,Aug,5,Fri,34
1929,2014-09-02,12.32,13.41,12.23,12.25,0,12.25,2014,9,Sep,2,Tue,35
1930,2014-09-03,12.03,12.55,11.91,12.36,0,12.36,2014,9,Sep,3,Wed,35
1931,2014-09-04,12.4,12.99,11.7,12.64,0,12.64,2014,9,Sep,4,Thu,35
1932,2014-09-05,12.37,13.18,11.96,12.09,0,12.09,2014,9,Sep,5,Fri,35
1933,2014-09-08,12.64,13.09,12.4,12.66,0,12.66,2014,9,Sep,1,Mon,36
1934,2014-09-09,12.7,13.91,12.7,13.5,0,13.5,2014,9,Sep,2,Tue,36
1935,2014-09-10,13.36,14.06,12.86,12.88,0,12.88,2014,9,Sep,3,Wed,36
1936,2014-09-11,13.53,13.67,12.66,12.8,0,12.8,2014,9,Sep,4,Thu,36
1937,2014-09-12,12.85,14.27,12.85,13.31,0,13.31,2014,9,Sep,5,Fri,36
1938,2014-09-15,13.54,14.19,13.54,14.12,0,14.12,2014,9,Sep,1,Mon,37
1939,2014-09-16,14.48,14.53,12.72,12.73,0,12.73,2014,9,Sep,2,Tue,37
1940,2014-09-17,13.06,14.53,11.73,12.65,0,12.65,2014,9,Sep,3,Wed,37
1941,2014-09-18,12.55,12.58,11.98,12.03,0,12.03,2014,9,Sep,4,Thu,37
1942,2014-09-19,11.73,12.61,11.52,12.11,0,12.11,2014,9,Sep,5,Fri,37
1943,2014-09-22,13.14,13.98,13.13,13.69,0,13.69,2014,9,Sep,1,Mon,38
1944,2014-09-23,14.82,14.94,13.83,14.93,0,14.93,2014,9,Sep,2,Tue,38
1945,2014-09-24,14.62,14.93,13.24,13.27,0,13.27,2014,9,Sep,3,Wed,38
1946,2014-09-25,14.11,16.690001000000002,14.03,15.64,0,15.64,2014,9,Sep,4,Thu,38
1947,2014-09-26,15.77,15.98,14.31,14.85,0,14.85,2014,9,Sep,5,Fri,38
1948,2014-09-29,16.959999,17.08,15.45,15.98,0,15.98,2014,9,Sep,1,Mon,39
1949,2014-09-30,15.49,16.43,15.18,16.309998999999998,0,16.309998999999998,2014,9,Sep,2,Tue,39
1950,2014-10-01,16.440001000000002,17.559998999999998,16.08,16.709999,0,16.709999,2014,10,Oct,3,Wed,39
1951,2014-10-02,16.700001,17.98,15.9,16.16,0,16.16,2014,10,Oct,4,Thu,39
1952,2014-10-03,15.16,15.43,14.44,14.55,0,14.55,2014,10,Oct,5,Fri,39
1953,2014-10-06,14.46,15.77,14.05,15.46,0,15.46,2014,10,Oct,1,Mon,40
1954,2014-10-07,16.18,17.459999,15.97,17.200001,0,17.200001,2014,10,Oct,2,Tue,40
1955,2014-10-08,17.35,18.030001000000002,14.97,15.11,0,15.11,2014,10,Oct,3,Wed,40
1956,2014-10-09,15.64,19.379998999999998,15.34,18.76,0,18.76,2014,10,Oct,4,Thu,40
1957,2014-10-10,19.110001,22.059998999999998,18.139999,21.24,0,21.24,2014,10,Oct,5,Fri,40
1958,2014-10-13,21.16,24.639999,20.52,24.639999,0,24.639999,2014,10,Oct,1,Mon,41
1959,2014-10-14,23.77,24.549999,21.48,22.790001,0,22.790001,2014,10,Oct,2,Tue,41
1960,2014-10-15,26.360001,31.059998999999998,24.639999,25.27,0,25.27,2014,10,Oct,3,Wed,41
1961,2014-10-16,29.26,29.41,24.610001,25.200001,0,25.200001,2014,10,Oct,4,Thu,41
1962,2014-10-17,21.68,23.08,20.23,21.99,0,21.99,2014,10,Oct,5,Fri,41
1963,2014-10-20,22.110001,22.16,18.51,18.57,0,18.57,2014,10,Oct,1,Mon,42
1964,2014-10-21,17.719998999999998,17.75,16.030001000000002,16.08,0,16.08,2014,10,Oct,2,Tue,42
1965,2014-10-22,16.059998999999998,18.43,15.56,17.870001000000002,0,17.870001000000002,2014,10,Oct,3,Wed,42
1966,2014-10-23,16.07,17.059998999999998,15.68,16.530001000000002,0,16.530001000000002,2014,10,Oct,4,Thu,42
1967,2014-10-24,16.43,18.059998999999998,16.09,16.110001,0,16.110001,2014,10,Oct,5,Fri,42
1968,2014-10-27,17.24,17.870001000000002,16.0,16.040001,0,16.040001,2014,10,Oct,1,Mon,43
1969,2014-10-28,15.69,15.78,14.39,14.39,0,14.39,2014,10,Oct,2,Tue,43
1970,2014-10-29,14.61,16.280001000000002,14.19,15.15,0,15.15,2014,10,Oct,3,Wed,43
1971,2014-10-30,15.31,15.75,14.07,14.52,0,14.52,2014,10,Oct,4,Thu,43
1972,2014-10-31,13.84,14.83,13.72,14.03,0,14.03,2014,10,Oct,5,Fri,43
1973,2014-11-03,14.41,14.99,14.23,14.73,0,14.73,2014,11,Nov,1,Mon,44
1974,2014-11-04,15.05,15.93,14.83,14.89,0,14.89,2014,11,Nov,2,Tue,44
1975,2014-11-05,14.15,14.99,14.15,14.17,0,14.17,2014,11,Nov,3,Wed,44
1976,2014-11-06,14.46,15.08,13.67,13.67,0,13.67,2014,11,Nov,4,Thu,44
1977,2014-11-07,13.71,14.16,13.01,13.12,0,13.12,2014,11,Nov,5,Fri,44
1978,2014-11-10,13.16,13.25,12.38,12.67,0,12.67,2014,11,Nov,1,Mon,45
1979,2014-11-11,12.71,13.18,12.6,12.92,0,12.92,2014,11,Nov,2,Tue,45
1980,2014-11-12,13.76,13.76,12.99,13.02,0,13.02,2014,11,Nov,3,Wed,45
1981,2014-11-13,13.33,14.31,12.87,13.79,0,13.79,2014,11,Nov,4,Thu,45
1982,2014-11-14,13.79,14.15,13.31,13.31,0,13.31,2014,11,Nov,5,Fri,45
1983,2014-11-17,14.7,14.73,13.84,13.99,0,13.99,2014,11,Nov,1,Mon,46
1984,2014-11-18,13.86,13.99,13.13,13.86,0,13.86,2014,11,Nov,2,Tue,46
1985,2014-11-19,14.01,14.78,13.83,13.96,0,13.96,2014,11,Nov,3,Wed,46
1986,2014-11-20,14.66,15.74,13.58,13.58,0,13.58,2014,11,Nov,4,Thu,46
1987,2014-11-21,13.16,13.8,12.9,12.9,0,12.9,2014,11,Nov,5,Fri,46
1988,2014-11-24,12.92,13.02,12.43,12.62,0,12.62,2014,11,Nov,1,Mon,47
1989,2014-11-25,12.55,13.02,12.23,12.25,0,12.25,2014,11,Nov,2,Tue,47
1990,2014-11-26,12.27,12.4,11.91,12.07,0,12.07,2014,11,Nov,3,Wed,47
1991,2014-11-28,12.64,13.49,12.36,13.33,0,13.33,2014,11,Nov,5,Fri,47
1992,2014-12-01,14.16,14.75,13.94,14.16,0,14.16,2014,12,Dec,1,Mon,48
1993,2014-12-02,14.1,14.17,12.85,12.85,0,12.85,2014,12,Dec,2,Tue,48
1994,2014-12-03,12.75,12.88,12.21,12.5,0,12.5,2014,12,Dec,3,Wed,48
1995,2014-12-04,12.7,13.23,12.09,12.38,0,12.38,2014,12,Dec,4,Thu,48
1996,2014-12-05,12.08,12.28,11.53,11.89,0,11.89,2014,12,Dec,5,Fri,48
1997,2014-12-08,13.05,14.67,12.55,14.21,0,14.21,2014,12,Dec,1,Mon,49
1998,2014-12-09,16.23,16.68,15.12,15.35,0,15.35,2014,12,Dec,2,Tue,49
1999,2014-12-10,15.56,18.92,15.4,18.530001000000002,0,18.530001000000002,2014,12,Dec,3,Wed,49
2000,2014-12-11,17.68,20.129998999999998,15.94,20.08,0,20.08,2014,12,Dec,4,Thu,49
2001,2014-12-12,20.51,23.059998999999998,18.34,21.08,0,21.08,2014,12,Dec,5,Fri,49
2002,2014-12-15,19.59,24.83,17.77,20.42,0,20.42,2014,12,Dec,1,Mon,50
2003,2014-12-16,23.549999,25.200001,19.6,23.57,0,23.57,2014,12,Dec,2,Tue,50
2004,2014-12-17,23.9,24.610001,19.26,19.440001000000002,0,19.440001000000002,2014,12,Dec,3,Wed,50
2005,2014-12-18,17.139999,18.51,16.07,16.809998999999998,0,16.809998999999998,2014,12,Dec,4,Thu,50
2006,2014-12-19,16.57,17.200001,16.110001,16.49,0,16.49,2014,12,Dec,5,Fri,50
2007,2014-12-22,16.32,16.879998999999998,15.03,15.25,0,15.25,2014,12,Dec,1,Mon,51
2008,2014-12-23,14.47,15.21,14.32,14.8,0,14.8,2014,12,Dec,2,Tue,51
2009,2014-12-24,14.52,14.54,14.01,14.37,0,14.37,2014,12,Dec,3,Wed,51
2010,2014-12-26,14.6,14.84,14.13,14.5,0,14.5,2014,12,Dec,5,Fri,51
2011,2014-12-29,16.040001,16.139999,15.06,15.06,0,15.06,2014,12,Dec,1,Mon,52
2012,2014-12-30,15.9,16.200001,15.48,15.92,0,15.92,2014,12,Dec,2,Tue,52
2013,2014-12-31,15.91,19.91,15.86,19.200001,0,19.200001,2014,12,Dec,3,Wed,52
2014,2015-01-02,17.76,20.139999,17.049999,17.790001,0,17.790001,2015,1,Jan,5,Fri,0
2015,2015-01-05,19.190001000000002,21.290001,19.190001000000002,19.92,0,19.92,2015,1,Jan,1,Mon,1
2016,2015-01-06,20.33,22.9,19.52,21.120001000000002,0,21.120001000000002,2015,1,Jan,2,Tue,1
2017,2015-01-07,20.15,20.719998999999998,19.040001,19.309998999999998,0,19.309998999999998,2015,1,Jan,3,Wed,1
2018,2015-01-08,17.93,18.09,16.99,17.01,0,17.01,2015,1,Jan,4,Thu,1
2019,2015-01-09,16.440001000000002,18.42,16.440001000000002,17.549999,0,17.549999,2015,1,Jan,5,Fri,1
2020,2015-01-12,18.02,20.440001000000002,18.02,19.6,0,19.6,2015,1,Jan,1,Mon,2
2021,2015-01-13,18.209999,21.58,17.65,20.559998999999998,0,20.559998999999998,2015,1,Jan,2,Tue,2
2022,2015-01-14,22.870001000000002,23.34,21.32,21.48,0,21.48,2015,1,Jan,3,Wed,2
2023,2015-01-15,21.23,23.309998999999998,20.860001,22.389999,0,22.389999,2015,1,Jan,4,Thu,2
2024,2015-01-16,22.799999,23.43,20.950001,20.950001,0,20.950001,2015,1,Jan,5,Fri,2
2025,2015-01-20,20.07,21.370001000000002,19.58,19.889999,0,19.889999,2015,1,Jan,2,Tue,3
2026,2015-01-21,20.92,21.280001000000002,18.639999,18.85,0,18.85,2015,1,Jan,3,Wed,3
2027,2015-01-22,17.98,19.23,16.07,16.4,0,16.4,2015,1,Jan,4,Thu,3
2028,2015-01-23,16.790001,17.09,15.81,16.66,0,16.66,2015,1,Jan,5,Fri,3
2029,2015-01-26,16.959999,17.43,15.52,15.52,0,15.52,2015,1,Jan,1,Mon,4
2030,2015-01-27,17.6,18.41,16.67,17.219998999999998,0,17.219998999999998,2015,1,Jan,2,Tue,4
2031,2015-01-28,16.969998999999998,20.440001000000002,16.92,20.440001000000002,0,20.440001000000002,2015,1,Jan,3,Wed,4
2032,2015-01-29,20.459999,21.559998999999998,18.66,18.76,0,18.76,2015,1,Jan,4,Thu,4
2033,2015-01-30,20.23,22.18,19.24,20.969998999999998,0,20.969998999999998,2015,1,Jan,5,Fri,4
2034,2015-02-02,20.889999,22.809998999999998,19.35,19.43,0,19.43,2015,2,Feb,1,Mon,5
2035,2015-02-03,18.41,18.889999,17.200001,17.33,0,17.33,2015,2,Feb,2,Tue,5
2036,2015-02-04,17.82,18.379998999999998,16.82,18.33,0,18.33,2015,2,Feb,3,Wed,5
2037,2015-02-05,17.290001,17.43,16.67,16.85,0,16.85,2015,2,Feb,4,Thu,5
2038,2015-02-06,16.290001,18.74,16.059998999999998,17.290001,0,17.290001,2015,2,Feb,5,Fri,5
2039,2015-02-09,19.16,19.280001000000002,18.209999,18.549999,0,18.549999,2015,2,Feb,1,Mon,6
2040,2015-02-10,17.719998999999998,18.360001,16.969998999999998,17.23,0,17.23,2015,2,Feb,2,Tue,6
2041,2015-02-11,17.43,17.809998999999998,16.82,16.959999,0,16.959999,2015,2,Feb,3,Wed,6
2042,2015-02-12,16.389999,16.469998999999998,15.28,15.34,0,15.34,2015,2,Feb,4,Thu,6
2043,2015-02-13,15.11,15.64,14.69,14.69,0,14.69,2015,2,Feb,5,Fri,6
2044,2015-02-17,15.85,16.33,15.53,15.8,0,15.8,2015,2,Feb,2,Tue,7
2045,2015-02-18,16.74,16.74,15.44,15.45,0,15.45,2015,2,Feb,3,Wed,7
2046,2015-02-19,16.110001,16.219998999999998,15.1,15.29,0,15.29,2015,2,Feb,4,Thu,7
2047,2015-02-20,15.73,16.290001,14.27,14.3,0,14.3,2015,2,Feb,5,Fri,7
2048,2015-02-23,15.05,15.48,14.49,14.56,0,14.56,2015,2,Feb,1,Mon,8
2049,2015-02-24,14.5,14.63,13.53,13.69,0,13.69,2015,2,Feb,2,Tue,8
2050,2015-02-25,13.64,14.06,12.86,13.84,0,13.84,2015,2,Feb,3,Wed,8
2051,2015-02-26,13.55,14.57,13.55,13.91,0,13.91,2015,2,Feb,4,Thu,8
2052,2015-02-27,14.07,14.17,13.29,13.34,0,13.34,2015,2,Feb,5,Fri,8
2053,2015-03-02,13.9,13.9,12.87,13.04,0,13.04,2015,3,Mar,1,Mon,9
2054,2015-03-03,13.35,14.69,13.25,13.86,0,13.86,2015,3,Mar,2,Tue,9
2055,2015-03-04,14.28,14.71,14.13,14.23,0,14.23,2015,3,Mar,3,Wed,9
2056,2015-03-05,14.01,14.58,13.88,14.04,0,14.04,2015,3,Mar,4,Thu,9
2057,2015-03-06,14.61,15.83,14.18,15.2,0,15.2,2015,3,Mar,5,Fri,9
2058,2015-03-09,15.72,15.76,14.71,15.06,0,15.06,2015,3,Mar,1,Mon,10
2059,2015-03-10,16.469998999999998,16.91,16.030001000000002,16.690001000000002,0,16.690001000000002,2015,3,Mar,2,Tue,10
2060,2015-03-11,16.440001000000002,17.190001000000002,16.290001,16.870001000000002,0,16.870001000000002,2015,3,Mar,3,Wed,10
2061,2015-03-12,16.450001,16.450001,15.3,15.42,0,15.42,2015,3,Mar,4,Thu,10
2062,2015-03-13,15.47,16.74,15.32,16.0,0,16.0,2015,3,Mar,5,Fri,10
2063,2015-03-16,15.78,15.89,15.36,15.61,0,15.61,2015,3,Mar,1,Mon,11
2064,2015-03-17,16.309998999999998,16.370001000000002,15.66,15.66,0,15.66,2015,3,Mar,2,Tue,11
2065,2015-03-18,14.6,16.290001,13.38,13.97,0,13.97,2015,3,Mar,3,Wed,11
2066,2015-03-19,14.68,14.97,13.84,14.07,0,14.07,2015,3,Mar,4,Thu,11
2067,2015-03-20,13.52,13.53,12.54,13.02,0,13.02,2015,3,Mar,5,Fri,11
2068,2015-03-23,13.52,13.53,12.89,13.41,0,13.41,2015,3,Mar,1,Mon,12
2069,2015-03-24,13.36,13.68,12.59,13.62,0,13.62,2015,3,Mar,2,Tue,12
2070,2015-03-25,13.26,15.55,13.2,15.44,0,15.44,2015,3,Mar,3,Wed,12
2071,2015-03-26,16.639999,17.190001000000002,15.23,15.8,0,15.8,2015,3,Mar,4,Thu,12
2072,2015-03-27,15.73,15.83,14.19,15.07,0,15.07,2015,3,Mar,5,Fri,12
2073,2015-03-30,14.76,14.76,14.08,14.51,0,14.51,2015,3,Mar,1,Mon,13
2074,2015-03-31,14.97,15.74,14.33,15.29,0,15.29,2015,3,Mar,2,Tue,13
2075,2015-04-01,15.32,16.66,15.08,15.11,0,15.11,2015,4,Apr,3,Wed,13
2076,2015-04-02,15.3,15.51,14.27,14.67,0,14.67,2015,4,Apr,4,Thu,13
2077,2015-04-06,15.75,15.76,14.04,14.74,0,14.74,2015,4,Apr,1,Mon,14
2078,2015-04-07,14.57,14.81,14.01,14.78,0,14.78,2015,4,Apr,2,Tue,14
2079,2015-04-08,14.59,14.77,13.75,13.98,0,13.98,2015,4,Apr,3,Wed,14
2080,2015-04-09,14.14,14.59,13.09,13.09,0,13.09,2015,4,Apr,4,Thu,14
2081,2015-04-10,13.2,13.26,12.51,12.58,0,12.58,2015,4,Apr,5,Fri,14
2082,2015-04-13,13.17,14.31,12.71,13.94,0,13.94,2015,4,Apr,1,Mon,15
2083,2015-04-14,14.34,14.74,13.64,13.67,0,13.67,2015,4,Apr,2,Tue,15
2084,2015-04-15,13.58,13.58,12.83,12.84,0,12.84,2015,4,Apr,3,Wed,15
2085,2015-04-16,13.27,13.35,12.5,12.6,0,12.6,2015,4,Apr,4,Thu,15
2086,2015-04-17,13.97,15.02,13.73,13.89,0,13.89,2015,4,Apr,5,Fri,15
2087,2015-04-20,13.67,13.67,12.83,13.3,0,13.3,2015,4,Apr,1,Mon,16
2088,2015-04-21,12.75,13.51,12.66,13.25,0,13.25,2015,4,Apr,2,Tue,16
2089,2015-04-22,12.97,13.8,12.57,12.71,0,12.71,2015,4,Apr,3,Wed,16
2090,2015-04-23,12.96,12.96,12.12,12.48,0,12.48,2015,4,Apr,4,Thu,16
2091,2015-04-24,12.21,13.02,12.16,12.29,0,12.29,2015,4,Apr,5,Fri,16
2092,2015-04-27,12.34,13.4,12.33,13.12,0,13.12,2015,4,Apr,1,Mon,17
2093,2015-04-28,13.26,14.23,12.41,12.41,0,12.41,2015,4,Apr,2,Tue,17
2094,2015-04-29,13.44,14.34,12.61,13.39,0,13.39,2015,4,Apr,3,Wed,17
2095,2015-04-30,13.89,15.29,12.49,14.55,0,14.55,2015,4,Apr,4,Thu,17
2096,2015-05-01,13.98,13.98,12.68,12.7,0,12.7,2015,5,May,5,Fri,17
2097,2015-05-04,13.12,13.18,12.1,12.85,0,12.85,2015,5,May,1,Mon,18
2098,2015-05-05,13.21,14.41,12.97,14.31,0,14.31,2015,5,May,2,Tue,18
2099,2015-05-06,13.93,16.360001,13.89,15.15,0,15.15,2015,5,May,3,Wed,18
2100,2015-05-07,15.48,15.97,14.81,15.13,0,15.13,2015,5,May,4,Thu,18
2101,2015-05-08,13.36,13.42,12.7,12.86,0,12.86,2015,5,May,5,Fri,18
2102,2015-05-11,13.35,13.85,13.0,13.85,0,13.85,2015,5,May,1,Mon,19
2103,2015-05-12,14.73,15.13,13.73,13.86,0,13.86,2015,5,May,2,Tue,19
2104,2015-05-13,13.63,14.04,13.06,13.76,0,13.76,2015,5,May,3,Wed,19
2105,2015-05-14,13.14,13.29,12.72,12.74,0,12.74,2015,5,May,4,Thu,19
2106,2015-05-15,12.46,13.09,12.35,12.38,0,12.38,2015,5,May,5,Fri,19
2107,2015-05-18,13.08,13.22,12.55,12.73,0,12.73,2015,5,May,1,Mon,20
2108,2015-05-19,12.95,13.13,12.55,12.85,0,12.85,2015,5,May,2,Tue,20
2109,2015-05-20,12.9,13.27,12.62,12.88,0,12.88,2015,5,May,3,Wed,20
2110,2015-05-21,13.03,13.09,12.09,12.11,0,12.11,2015,5,May,4,Thu,20
2111,2015-05-22,12.37,12.37,11.82,12.13,0,12.13,2015,5,May,5,Fri,20
2112,2015-05-26,13.45,14.63,13.34,14.06,0,14.06,2015,5,May,2,Tue,21
2113,2015-05-27,14.16,14.41,13.05,13.27,0,13.27,2015,5,May,3,Wed,21
2114,2015-05-28,13.49,13.99,13.31,13.31,0,13.31,2015,5,May,4,Thu,21
