,purchase_time,purchase_date,quantity
4371,2017-05-12 13:07:22,2017-05-12 00:00:00,14
4372,2017-05-06 12:17:56,2017-05-06 00:00:00,8
4373,2017-05-24 14:34:18,2017-05-24 00:00:00,2
4374,2017-05-17 21:50:33,2017-05-17 00:00:00,2
4375,2017-05-28 22:21:09,2017-05-28 00:00:00,8
4376,2017-05-01 19:40:06,2017-05-01 00:00:00,12
4377,2017-05-06 22:56:18,2017-05-06 00:00:00,6
4378,2017-06-03 20:28:04,2017-06-03 00:00:00,9
4379,2017-05-28 22:58:12,2017-05-28 00:00:00,2
4380,2017-06-02 09:41:21,2017-06-02 00:00:00,3
4381,2017-06-05 16:54:47,2017-06-05 00:00:00,11
4382,2017-06-06 19:44:14,2017-06-06 00:00:00,13
4383,2017-05-21 13:26:10,2017-05-21 00:00:00,12
4384,2017-06-02 19:56:30,2017-06-02 00:00:00,3
4385,2017-05-15 21:33:28,2017-05-15 00:00:00,7
4386,2017-06-13 11:33:59,2017-06-13 00:00:00,9
4387,2017-06-11 12:44:42,2017-06-11 00:00:00,10
4388,2017-05-01 22:47:34,2017-05-01 00:00:00,10
4389,2017-05-04 18:29:13,2017-05-04 00:00:00,3
4390,2017-05-17 19:26:07,2017-05-17 00:00:00,7
4391,2017-06-15 19:56:15,2017-06-15 00:00:00,10
4392,2017-05-28 16:31:17,2017-05-28 00:00:00,8
4393,2017-05-19 23:24:52,2017-05-19 00:00:00,6
4394,2017-05-31 21:22:31,2017-05-31 00:00:00,2
4395,2017-05-12 18:34:32,2017-05-12 00:00:00,10
4396,2017-06-09 15:46:17,2017-06-09 00:00:00,10
4397,2017-05-15 14:17:13,2017-05-15 00:00:00,4
4398,2017-05-29 07:28:12,2017-05-29 00:00:00,2
4399,2017-05-23 14:44:11,2017-05-23 00:00:00,2
4400,2017-05-01 10:39:07,2017-05-01 00:00:00,8
4401,2017-06-05 20:46:48,2017-06-05 00:00:00,2
4402,2017-05-22 22:21:31,2017-05-22 00:00:00,9
4403,2017-05-30 19:42:05,2017-05-30 00:00:00,5
4404,2017-06-01 21:28:03,2017-06-01 00:00:00,14
4405,2017-05-30 20:32:45,2017-05-30 00:00:00,13
4406,2017-05-09 22:29:06,2017-05-09 00:00:00,13
4407,2017-05-19 16:09:06,2017-05-19 00:00:00,12
4408,2017-05-18 08:00:43,2017-05-18 00:00:00,14
4409,2017-06-15 18:58:28,2017-06-15 00:00:00,6
4410,2017-05-08 22:48:43,2017-05-08 00:00:00,10
4411,2017-06-09 17:27:45,2017-06-09 00:00:00,10
4412,2017-06-12 21:55:52,2017-06-12 00:00:00,12
4413,2017-05-30 02:58:00,2017-05-30 00:00:00,14
4414,2017-06-15 23:10:45,2017-06-15 00:00:00,13
4415,2017-06-02 18:54:54,2017-06-02 00:00:00,5
4416,2017-05-16 15:42:43,2017-05-16 00:00:00,13
4417,2017-05-15 12:55:13,2017-05-15 00:00:00,8
4418,2017-06-14 18:52:29,2017-06-14 00:00:00,13
4419,2017-06-07 16:25:46,2017-06-07 00:00:00,11
4420,2017-05-13 16:17:53,2017-05-13 00:00:00,1
4421,2017-05-16 11:42:24,2017-05-16 00:00:00,10
4422,2017-05-05 10:12:43,2017-05-05 00:00:00,5
4423,2017-06-14 17:57:46,2017-06-14 00:00:00,1
4424,2017-06-01 10:55:34,2017-06-01 00:00:00,6
4425,2017-05-11 14:04:20,2017-05-11 00:00:00,1
4426,2017-05-26 01:57:45,2017-05-26 00:00:00,13
4427,2017-05-17 09:44:13,2017-05-17 00:00:00,9
4428,2017-05-12 15:21:10,2017-05-12 00:00:00,9
4429,2017-06-08 08:52:19,2017-06-08 00:00:00,6
4430,2017-05-16 16:20:43,2017-05-16 00:00:00,11
4431,2017-05-17 16:50:43,2017-05-17 00:00:00,6
4432,2017-06-05 10:32:49,2017-06-05 00:00:00,4
4433,2017-06-07 22:18:23,2017-06-07 00:00:00,2
4434,2017-05-07 17:20:47,2017-05-07 00:00:00,14
4435,2017-05-24 09:34:41,2017-05-24 00:00:00,3
4436,2017-05-05 15:52:18,2017-05-05 00:00:00,7
4437,2017-05-08 08:53:43,2017-05-08 00:00:00,5
4438,2017-05-16 12:36:37,2017-05-16 00:00:00,4
4439,2017-06-01 20:22:18,2017-06-01 00:00:00,6
4440,2017-05-15 19:54:27,2017-05-15 00:00:00,4
4441,2017-06-07 20:06:06,2017-06-07 00:00:00,8
4442,2017-06-12 12:41:16,2017-06-12 00:00:00,8
4443,2017-05-31 20:03:13,2017-05-31 00:00:00,14
4444,2017-05-05 11:42:53,2017-05-05 00:00:00,9
4445,2017-05-20 17:52:48,2017-05-20 00:00:00,10
4446,2017-05-30 08:48:18,2017-05-30 00:00:00,12
4447,2017-06-15 22:14:18,2017-06-15 00:00:00,14
4448,2017-05-11 16:03:58,2017-05-11 00:00:00,1
4449,2017-05-27 21:17:02,2017-05-27 00:00:00,11
4450,2017-06-12 16:35:49,2017-06-12 00:00:00,10
4451,2017-06-02 14:34:31,2017-06-02 00:00:00,9
4452,2017-06-01 12:30:35,2017-06-01 00:00:00,12
4453,2017-05-02 09:53:39,2017-05-02 00:00:00,3
4454,2017-05-11 16:27:13,2017-05-11 00:00:00,6
4455,2017-05-17 20:30:54,2017-05-17 00:00:00,3
4456,2017-05-12 18:47:42,2017-05-12 00:00:00,12
4457,2017-05-21 15:46:48,2017-05-21 00:00:00,3
4458,2017-05-24 16:55:59,2017-05-24 00:00:00,13
4459,2017-05-28 12:52:47,2017-05-28 00:00:00,11
4460,2017-05-31 22:39:38,2017-05-31 00:00:00,13
4461,2017-05-21 08:06:10,2017-05-21 00:00:00,8
4462,2017-05-16 08:43:59,2017-05-16 00:00:00,9
4463,2017-06-13 21:52:55,2017-06-13 00:00:00,6
4464,2017-05-30 20:09:15,2017-05-30 00:00:00,9
4465,2017-05-29 17:35:13,2017-05-29 00:00:00,1
4466,2017-05-28 12:00:44,2017-05-28 00:00:00,4
4467,2017-05-20 14:42:05,2017-05-20 00:00:00,6
4468,2017-06-03 21:06:21,2017-06-03 00:00:00,7
4469,2017-05-18 15:10:11,2017-05-18 00:00:00,9
4470,2017-05-18 11:19:11,2017-05-18 00:00:00,12
4471,2017-06-14 16:19:07,2017-06-14 00:00:00,12
4472,2017-05-11 18:05:18,2017-05-11 00:00:00,13
4473,2017-06-15 22:06:43,2017-06-15 00:00:00,4
4474,2017-06-12 16:38:33,2017-06-12 00:00:00,14
4475,2017-05-04 13:49:23,2017-05-04 00:00:00,7
4476,2017-06-05 07:17:58,2017-06-05 00:00:00,5
4477,2017-05-09 14:41:10,2017-05-09 00:00:00,13
4478,2017-05-09 17:21:09,2017-05-09 00:00:00,5
4479,2017-06-13 21:56:02,2017-06-13 00:00:00,7
4480,2017-05-16 18:20:00,2017-05-16 00:00:00,6
4481,2017-05-27 16:20:09,2017-05-27 00:00:00,10
4482,2017-05-30 14:46:03,2017-05-30 00:00:00,6
4483,2017-05-03 17:51:17,2017-05-03 00:00:00,5
4484,2017-05-18 19:04:48,2017-05-18 00:00:00,3
4485,2017-05-19 18:13:52,2017-05-19 00:00:00,4
4486,2017-05-30 18:02:17,2017-05-30 00:00:00,4
4487,2017-06-12 22:40:14,2017-06-12 00:00:00,11
4488,2017-06-08 16:47:22,2017-06-08 00:00:00,14
4489,2017-05-08 09:59:01,2017-05-08 00:00:00,6
4490,2017-05-24 17:49:08,2017-05-24 00:00:00,8
4491,2017-06-04 13:30:16,2017-06-04 00:00:00,1
4492,2017-05-31 16:53:35,2017-05-31 00:00:00,1
4493,2017-06-05 21:25:17,2017-06-05 00:00:00,12
4494,2017-06-08 10:56:15,2017-06-08 00:00:00,3
4495,2017-05-22 14:33:20,2017-05-22 00:00:00,7
4496,2017-05-12 04:58:05,2017-05-12 00:00:00,14
4497,2017-05-22 15:51:20,2017-05-22 00:00:00,5
4498,2017-06-11 23:17:32,2017-06-11 00:00:00,2
4499,2017-05-19 23:55:17,2017-05-19 00:00:00,10
4500,2017-06-11 14:33:01,2017-06-11 00:00:00,11
4501,2017-05-15 14:09:26,2017-05-15 00:00:00,4
4502,2017-05-08 13:22:49,2017-05-08 00:00:00,5
4503,2017-06-12 14:13:01,2017-06-12 00:00:00,5
4504,2017-05-01 23:06:57,2017-05-01 00:00:00,10
4505,2017-06-08 08:52:08,2017-06-08 00:00:00,8
4506,2017-05-04 13:27:17,2017-05-04 00:00:00,3
4507,2017-05-04 11:39:47,2017-05-04 00:00:00,4
4508,2017-06-14 13:29:02,2017-06-14 00:00:00,9
4509,2017-06-09 17:38:12,2017-06-09 00:00:00,13
4510,2017-05-21 22:28:36,2017-05-21 00:00:00,12
4511,2017-06-03 00:08:15,2017-06-03 00:00:00,10
4512,2017-05-24 16:49:44,2017-05-24 00:00:00,2
4513,2017-05-24 18:33:41,2017-05-24 00:00:00,1
4514,2017-05-10 19:49:18,2017-05-10 00:00:00,10
4515,2017-06-08 12:14:33,2017-06-08 00:00:00,3
4516,2017-05-29 22:47:27,2017-05-29 00:00:00,13
4517,2017-05-03 21:12:58,2017-05-03 00:00:00,9
4518,2017-05-13 17:13:16,2017-05-13 00:00:00,5
4519,2017-06-14 22:58:31,2017-06-14 00:00:00,10
4520,2017-05-27 21:48:49,2017-05-27 00:00:00,6
4521,2017-05-19 09:43:31,2017-05-19 00:00:00,8
4522,2017-06-06 09:28:07,2017-06-06 00:00:00,3
4523,2017-06-01 08:19:19,2017-06-01 00:00:00,14
4524,2017-06-15 11:11:13,2017-06-15 00:00:00,10
4525,2017-05-14 16:29:24,2017-05-14 00:00:00,6
4526,2017-06-10 18:25:19,2017-06-10 00:00:00,6
4527,2017-06-05 23:33:27,2017-06-05 00:00:00,1
4528,2017-05-16 09:23:23,2017-05-16 00:00:00,9
4529,2017-06-02 10:37:25,2017-06-02 00:00:00,14
4530,2017-05-14 08:16:34,2017-05-14 00:00:00,10
4531,2017-06-06 15:25:18,2017-06-06 00:00:00,7
4532,2017-06-05 12:08:11,2017-06-05 00:00:00,3
4533,2017-06-02 11:02:12,2017-06-02 00:00:00,5
4534,2017-05-09 02:52:05,2017-05-09 00:00:00,11
4535,2017-05-23 15:57:16,2017-05-23 00:00:00,10
4536,2017-05-12 23:14:28,2017-05-12 00:00:00,6
4537,2017-06-01 22:12:30,2017-06-01 00:00:00,1
4538,2017-05-02 10:02:28,2017-05-02 00:00:00,4
4539,2017-05-29 14:44:34,2017-05-29 00:00:00,5
4540,2017-06-06 18:22:03,2017-06-06 00:00:00,2
4541,2017-05-11 21:31:00,2017-05-11 00:00:00,8
4542,2017-05-23 12:55:16,2017-05-23 00:00:00,1
4543,2017-05-11 19:25:16,2017-05-11 00:00:00,3
4544,2017-06-14 07:11:20,2017-06-14 00:00:00,3
4545,2017-05-28 11:58:41,2017-05-28 00:00:00,1
4546,2017-05-25 11:20:15,2017-05-25 00:00:00,7
4547,2017-05-11 12:07:25,2017-05-11 00:00:00,5
4548,2017-05-28 13:39:31,2017-05-28 00:00:00,3
4549,2017-05-24 09:12:10,2017-05-24 00:00:00,6
4550,2017-06-06 18:52:38,2017-06-06 00:00:00,7
4551,2017-06-11 19:43:03,2017-06-11 00:00:00,11
4552,2017-05-15 17:23:34,2017-05-15 00:00:00,7
4553,2017-06-07 21:40:50,2017-06-07 00:00:00,1
4554,2017-06-13 11:17:34,2017-06-13 00:00:00,10
4555,2017-05-14 12:47:08,2017-05-14 00:00:00,5
4556,2017-06-01 16:05:44,2017-06-01 00:00:00,9
4557,2017-06-01 22:45:00,2017-06-01 00:00:00,5
4558,2017-05-15 13:20:40,2017-05-15 00:00:00,9
4559,2017-05-29 21:39:18,2017-05-29 00:00:00,10
4560,2017-06-11 13:33:50,2017-06-11 00:00:00,11
4561,2017-05-05 21:17:02,2017-05-05 00:00:00,9
4562,2017-05-04 12:40:54,2017-05-04 00:00:00,3
4563,2017-05-17 22:01:53,2017-05-17 00:00:00,3
4564,2017-05-08 09:25:02,2017-05-08 00:00:00,6
4565,2017-05-11 16:50:48,2017-05-11 00:00:00,9
4566,2017-06-14 13:07:00,2017-06-14 00:00:00,1
4567,2017-05-15 19:39:50,2017-05-15 00:00:00,9
4568,2017-06-13 11:22:36,2017-06-13 00:00:00,4
4569,2017-05-22 14:59:05,2017-05-22 00:00:00,12
4570,2017-05-19 20:51:25,2017-05-19 00:00:00,3
4571,2017-06-06 23:24:13,2017-06-06 00:00:00,8
4572,2017-05-02 20:56:43,2017-05-02 00:00:00,2
4573,2017-06-14 09:04:00,2017-06-14 00:00:00,3
4574,2017-06-01 16:10:28,2017-06-01 00:00:00,7
4575,2017-06-06 22:31:52,2017-06-06 00:00:00,7
4576,2017-05-19 21:06:03,2017-05-19 00:00:00,14
4577,2017-05-20 17:46:21,2017-05-20 00:00:00,4
4578,2017-05-06 20:28:24,2017-05-06 00:00:00,11
4579,2017-06-01 11:43:41,2017-06-01 00:00:00,8
4580,2017-05-26 07:36:03,2017-05-26 00:00:00,5
4581,2017-06-11 11:42:43,2017-06-11 00:00:00,12
4582,2017-05-11 13:52:30,2017-05-11 00:00:00,12
4583,2017-06-14 06:49:48,2017-06-14 00:00:00,5
4584,2017-05-09 09:22:58,2017-05-09 00:00:00,3
4585,2017-06-04 17:53:37,2017-06-04 00:00:00,5
4586,2017-05-16 11:27:08,2017-05-16 00:00:00,7
4587,2017-05-24 09:05:17,2017-05-24 00:00:00,5
4588,2017-05-19 13:35:30,2017-05-19 00:00:00,5
4589,2017-06-03 15:51:31,2017-06-03 00:00:00,7
4590,2017-05-06 14:29:00,2017-05-06 00:00:00,9
4591,2017-05-11 10:51:40,2017-05-11 00:00:00,8
4592,2017-06-05 00:11:24,2017-06-05 00:00:00,9
4593,2017-05-12 12:15:44,2017-05-12 00:00:00,10
4594,2017-05-23 15:03:59,2017-05-23 00:00:00,11
4595,2017-05-08 20:58:10,2017-05-08 00:00:00,14
4596,2017-05-21 13:51:37,2017-05-21 00:00:00,9
4597,2017-05-14 10:01:03,2017-05-14 00:00:00,6
4598,2017-05-15 14:32:31,2017-05-15 00:00:00,5
4599,2017-05-25 21:48:06,2017-05-25 00:00:00,6
4600,2017-05-21 22:00:38,2017-05-21 00:00:00,13
4601,2017-05-22 12:45:35,2017-05-22 00:00:00,1
4602,2017-05-31 20:11:18,2017-05-31 00:00:00,9
4603,2017-06-05 19:51:07,2017-06-05 00:00:00,1
4604,2017-05-06 20:57:08,2017-05-06 00:00:00,10
4605,2017-05-03 16:47:54,2017-05-03 00:00:00,3
4606,2017-06-14 09:44:17,2017-06-14 00:00:00,7
4607,2017-05-30 11:48:46,2017-05-30 00:00:00,5
4608,2017-05-16 19:31:55,2017-05-16 00:00:00,7
4609,2017-05-21 21:23:15,2017-05-21 00:00:00,2
4610,2017-06-10 02:09:35,2017-06-10 00:00:00,5
4611,2017-05-21 09:23:01,2017-05-21 00:00:00,5
4612,2017-06-09 15:04:57,2017-06-09 00:00:00,5
4613,2017-05-12 22:39:27,2017-05-12 00:00:00,7
4614,2017-06-10 12:53:02,2017-06-10 00:00:00,14
4615,2017-06-01 16:25:59,2017-06-01 00:00:00,1
4616,2017-05-16 10:35:37,2017-05-16 00:00:00,12
4617,2017-06-15 11:14:43,2017-06-15 00:00:00,2
4618,2017-05-20 12:24:25,2017-05-20 00:00:00,1
4619,2017-06-15 14:32:05,2017-06-15 00:00:00,7
4620,2017-05-14 16:59:35,2017-05-14 00:00:00,2
4621,2017-06-07 14:10:15,2017-06-07 00:00:00,6
4622,2017-05-21 17:57:39,2017-05-21 00:00:00,2
4623,2017-06-08 13:31:59,2017-06-08 00:00:00,6
4624,2017-05-11 13:10:22,2017-05-11 00:00:00,8
4625,2017-05-23 23:27:52,2017-05-23 00:00:00,8
4626,2017-05-08 13:01:31,2017-05-08 00:00:00,1
4627,2017-06-11 19:57:45,2017-06-11 00:00:00,8
4628,2017-05-23 14:00:59,2017-05-23 00:00:00,2
4629,2017-06-01 23:44:31,2017-06-01 00:00:00,12
4630,2017-05-22 16:30:28,2017-05-22 00:00:00,5
4631,2017-05-12 18:13:32,2017-05-12 00:00:00,10
4632,2017-05-22 16:41:52,2017-05-22 00:00:00,3
4633,2017-05-23 23:52:30,2017-05-23 00:00:00,2
4634,2017-05-02 13:41:47,2017-05-02 00:00:00,14
4635,2017-06-05 16:37:47,2017-06-05 00:00:00,1
4636,2017-05-29 15:37:28,2017-05-29 00:00:00,9
4637,2017-05-05 03:00:07,2017-05-05 00:00:00,5
4638,2017-06-08 12:08:05,2017-06-08 00:00:00,9
4639,2017-05-07 01:20:15,2017-05-07 00:00:00,3
4640,2017-05-12 16:53:50,2017-05-12 00:00:00,3
4641,2017-05-18 12:01:53,2017-05-18 00:00:00,9
4642,2017-05-29 13:01:05,2017-05-29 00:00:00,2
4643,2017-06-12 16:35:42,2017-06-12 00:00:00,4
4644,2017-05-31 19:01:22,2017-05-31 00:00:00,3
4645,2017-05-16 16:34:38,2017-05-16 00:00:00,6
4646,2017-05-18 03:30:43,2017-05-18 00:00:00,7
4647,2017-05-08 17:27:02,2017-05-08 00:00:00,5
4648,2017-06-05 17:25:36,2017-06-05 00:00:00,8
4649,2017-05-19 13:00:09,2017-05-19 00:00:00,6
4650,2017-05-23 14:48:19,2017-05-23 00:00:00,11
4651,2017-06-14 13:56:57,2017-06-14 00:00:00,4
4652,2017-06-01 14:16:05,2017-06-01 00:00:00,3
4653,2017-06-04 23:14:03,2017-06-04 00:00:00,10
4654,2017-06-11 20:41:25,2017-06-11 00:00:00,10
4655,2017-06-04 11:42:38,2017-06-04 00:00:00,12
4656,2017-05-15 20:19:09,2017-05-15 00:00:00,1
4657,2017-05-19 09:08:04,2017-05-19 00:00:00,4
4658,2017-05-27 08:57:04,2017-05-27 00:00:00,9
4659,2017-05-04 11:45:40,2017-05-04 00:00:00,11
4660,2017-06-05 17:54:00,2017-06-05 00:00:00,6
4661,2017-05-16 21:55:21,2017-05-16 00:00:00,6
4662,2017-05-19 16:25:54,2017-05-19 00:00:00,12
4663,2017-05-15 21:07:20,2017-05-15 00:00:00,13
4664,2017-05-23 00:53:03,2017-05-23 00:00:00,5
4665,2017-06-15 14:26:01,2017-06-15 00:00:00,1
4666,2017-06-05 21:59:40,2017-06-05 00:00:00,13
4667,2017-05-04 21:29:55,2017-05-04 00:00:00,5
4668,2017-05-09 22:20:15,2017-05-09 00:00:00,4
4669,2017-06-12 22:15:32,2017-06-12 00:00:00,6
4670,2017-06-01 18:58:15,2017-06-01 00:00:00,4
4671,2017-05-29 12:08:15,2017-05-29 00:00:00,5
4672,2017-05-11 02:07:10,2017-05-11 00:00:00,14
4673,2017-06-08 16:18:06,2017-06-08 00:00:00,4
4674,2017-05-28 11:49:27,2017-05-28 00:00:00,14
4675,2017-05-11 13:35:03,2017-05-11 00:00:00,9
4676,2017-06-09 10:43:31,2017-06-09 00:00:00,8
4677,2017-05-19 01:33:50,2017-05-19 00:00:00,7
4678,2017-05-18 11:23:26,2017-05-18 00:00:00,4
4679,2017-05-23 10:13:30,2017-05-23 00:00:00,3
4680,2017-05-23 21:10:31,2017-05-23 00:00:00,14
4681,2017-06-02 12:26:55,2017-06-02 00:00:00,3
4682,2017-06-08 22:46:23,2017-06-08 00:00:00,7
4683,2017-05-26 13:28:20,2017-05-26 00:00:00,9
4684,2017-06-06 21:31:50,2017-06-06 00:00:00,5
4685,2017-06-13 10:02:31,2017-06-13 00:00:00,5
4686,2017-06-05 19:10:23,2017-06-05 00:00:00,14
4687,2017-05-10 20:40:23,2017-05-10 00:00:00,14
4688,2017-06-14 23:48:42,2017-06-14 00:00:00,3
4689,2017-06-02 09:45:29,2017-06-02 00:00:00,2
4690,2017-06-08 08:58:53,2017-06-08 00:00:00,13
4691,2017-06-14 11:50:36,2017-06-14 00:00:00,12
4692,2017-06-11 20:33:08,2017-06-11 00:00:00,9
4693,2017-05-03 23:41:12,2017-05-03 00:00:00,12
4694,2017-05-08 17:30:15,2017-05-08 00:00:00,5
4695,2017-05-21 12:45:22,2017-05-21 00:00:00,12
4696,2017-05-04 21:49:52,2017-05-04 00:00:00,13
4697,2017-05-29 20:37:01,2017-05-29 00:00:00,6
4698,2017-05-13 09:43:02,2017-05-13 00:00:00,1
4699,2017-05-31 21:19:45,2017-05-31 00:00:00,13
4700,2017-05-14 18:25:10,2017-05-14 00:00:00,1
4701,2017-05-23 13:26:58,2017-05-23 00:00:00,12
4702,2017-05-30 18:54:05,2017-05-30 00:00:00,10
4703,2017-05-10 18:13:04,2017-05-10 00:00:00,12
4704,2017-05-08 12:49:28,2017-05-08 00:00:00,7
4705,2017-05-05 21:07:46,2017-05-05 00:00:00,10
4706,2017-05-11 14:52:11,2017-05-11 00:00:00,9
4707,2017-05-03 11:39:00,2017-05-03 00:00:00,11
4708,2017-05-28 14:45:44,2017-05-28 00:00:00,1
4709,2017-05-29 12:53:04,2017-05-29 00:00:00,9
4710,2017-06-01 01:02:27,2017-06-01 00:00:00,10
4711,2017-05-27 19:20:24,2017-05-27 00:00:00,11
4712,2017-06-06 17:00:18,2017-06-06 00:00:00,13
4713,2017-05-09 20:53:08,2017-05-09 00:00:00,11
4714,2017-05-15 10:46:00,2017-05-15 00:00:00,6
4715,2017-06-12 15:06:54,2017-06-12 00:00:00,2
4716,2017-06-01 19:12:32,2017-06-01 00:00:00,1
4717,2017-05-04 13:11:40,2017-05-04 00:00:00,8
4718,2017-05-01 20:18:25,2017-05-01 00:00:00,11
4719,2017-05-27 12:16:38,2017-05-27 00:00:00,2
4720,2017-06-05 17:53:59,2017-06-05 00:00:00,13
4721,2017-06-08 16:35:54,2017-06-08 00:00:00,1
4722,2017-06-06 21:42:04,2017-06-06 00:00:00,11
4723,2017-06-14 17:47:53,2017-06-14 00:00:00,12
4724,2017-05-04 16:51:13,2017-05-04 00:00:00,3
4725,2017-05-27 20:21:07,2017-05-27 00:00:00,12
4726,2017-05-26 12:42:13,2017-05-26 00:00:00,11
4727,2017-06-08 08:41:16,2017-06-08 00:00:00,6
4728,2017-05-26 13:08:15,2017-05-26 00:00:00,7
4729,2017-05-01 19:21:07,2017-05-01 00:00:00,3
4730,2017-05-12 15:34:02,2017-05-12 00:00:00,13
4731,2017-05-09 13:49:02,2017-05-09 00:00:00,7
4732,2017-05-11 01:40:51,2017-05-11 00:00:00,12
4733,2017-05-19 18:12:19,2017-05-19 00:00:00,9
4734,2017-05-18 11:00:04,2017-05-18 00:00:00,2
4735,2017-05-12 16:24:51,2017-05-12 00:00:00,1
4736,2017-05-23 11:14:47,2017-05-23 00:00:00,11
4737,2017-05-25 08:39:38,2017-05-25 00:00:00,2
4738,2017-05-22 15:46:17,2017-05-22 00:00:00,4
4739,2017-05-15 10:20:36,2017-05-15 00:00:00,4
4740,2017-06-06 22:52:22,2017-06-06 00:00:00,10
4741,2017-06-11 16:22:09,2017-06-11 00:00:00,1
4742,2017-05-16 21:37:14,2017-05-16 00:00:00,8
4743,2017-06-08 17:16:05,2017-06-08 00:00:00,1
4744,2017-05-19 18:36:32,2017-05-19 00:00:00,2
4745,2017-05-31 20:45:16,2017-05-31 00:00:00,10
4746,2017-05-25 23:32:26,2017-05-25 00:00:00,1
4747,2017-05-12 17:34:31,2017-05-12 00:00:00,13
4748,2017-06-08 13:14:58,2017-06-08 00:00:00,3
4749,2017-05-17 03:30:30,2017-05-17 00:00:00,6
4750,2017-06-08 07:24:22,2017-06-08 00:00:00,5
4751,2017-05-10 00:18:20,2017-05-10 00:00:00,2
4752,2017-05-05 15:37:18,2017-05-05 00:00:00,14
4753,2017-05-15 15:38:11,2017-05-15 00:00:00,5
4754,2017-05-20 17:14:45,2017-05-20 00:00:00,5
4755,2017-05-23 22:28:36,2017-05-23 00:00:00,6
4756,2017-06-12 10:34:29,2017-06-12 00:00:00,4
4757,2017-05-12 07:59:02,2017-05-12 00:00:00,12
4758,2017-06-12 19:12:17,2017-06-12 00:00:00,12
4759,2017-05-09 15:19:43,2017-05-09 00:00:00,6
4760,2017-05-11 18:46:35,2017-05-11 00:00:00,5
4761,2017-05-05 12:35:47,2017-05-05 00:00:00,6
4762,2017-06-11 12:06:08,2017-06-11 00:00:00,1
4763,2017-05-24 11:15:13,2017-05-24 00:00:00,13
4764,2017-05-25 10:21:49,2017-05-25 00:00:00,7
4765,2017-06-15 18:43:48,2017-06-15 00:00:00,9
4766,2017-05-24 22:37:32,2017-05-24 00:00:00,5
4767,2017-06-01 17:40:00,2017-06-01 00:00:00,9
4768,2017-05-23 19:02:00,2017-05-23 00:00:00,11
4769,2017-06-10 17:57:12,2017-06-10 00:00:00,14
4770,2017-06-06 20:36:40,2017-06-06 00:00:00,7
4771,2017-05-22 22:40:39,2017-05-22 00:00:00,13
4772,2017-05-01 17:53:55,2017-05-01 00:00:00,10
4773,2017-05-12 22:30:52,2017-05-12 00:00:00,13
4774,2017-05-16 16:27:41,2017-05-16 00:00:00,1
4775,2017-05-12 18:59:04,2017-05-12 00:00:00,14
4776,2017-05-30 22:30:32,2017-05-30 00:00:00,11
4777,2017-06-07 23:16:59,2017-06-07 00:00:00,3
4778,2017-05-31 00:51:26,2017-05-31 00:00:00,6
4779,2017-05-19 10:42:47,2017-05-19 00:00:00,6
4780,2017-05-10 00:21:17,2017-05-10 00:00:00,5
4781,2017-06-08 21:00:36,2017-06-08 00:00:00,3
4782,2017-06-06 15:56:55,2017-06-06 00:00:00,8
4783,2017-05-27 15:47:58,2017-05-27 00:00:00,1
4784,2017-05-01 17:56:51,2017-05-01 00:00:00,13
4785,2017-06-07 20:24:07,2017-06-07 00:00:00,3
4786,2017-05-22 11:04:34,2017-05-22 00:00:00,2
4787,2017-05-11 13:08:04,2017-05-11 00:00:00,6
4788,2017-06-14 11:45:55,2017-06-14 00:00:00,8
4789,2017-05-21 17:56:38,2017-05-21 00:00:00,13
4790,2017-05-14 17:02:54,2017-05-14 00:00:00,13
4791,2017-05-12 10:05:16,2017-05-12 00:00:00,11
4792,2017-05-08 13:26:57,2017-05-08 00:00:00,7
4793,2017-06-10 21:50:44,2017-06-10 00:00:00,1
4794,2017-06-14 17:57:21,2017-06-14 00:00:00,2
4795,2017-05-08 06:06:35,2017-05-08 00:00:00,3
4796,2017-06-02 08:25:41,2017-06-02 00:00:00,11
4797,2017-05-26 10:02:25,2017-05-26 00:00:00,5
4798,2017-06-13 21:34:47,2017-06-13 00:00:00,1
4799,2017-06-12 22:55:41,2017-06-12 00:00:00,14
4800,2017-05-11 13:06:34,2017-05-11 00:00:00,1
4801,2017-06-13 22:02:51,2017-06-13 00:00:00,14
4802,2017-05-19 18:42:14,2017-05-19 00:00:00,5
4803,2017-06-14 16:07:23,2017-06-14 00:00:00,10
4804,2017-06-03 14:37:38,2017-06-03 00:00:00,14
4805,2017-06-05 09:00:31,2017-06-05 00:00:00,11
4806,2017-05-06 21:17:01,2017-05-06 00:00:00,5
4807,2017-06-05 22:26:58,2017-06-05 00:00:00,1
4808,2017-05-05 20:20:18,2017-05-05 00:00:00,1
4809,2017-05-16 17:43:56,2017-05-16 00:00:00,11
4810,2017-05-15 18:37:38,2017-05-15 00:00:00,9
4811,2017-06-04 21:12:58,2017-06-04 00:00:00,4
4812,2017-05-25 10:24:21,2017-05-25 00:00:00,5
4813,2017-05-19 09:41:53,2017-05-19 00:00:00,4
4814,2017-05-29 08:37:51,2017-05-29 00:00:00,8
4815,2017-06-06 16:01:30,2017-06-06 00:00:00,7
4816,2017-05-31 09:52:11,2017-05-31 00:00:00,6
4817,2017-06-08 19:15:15,2017-06-08 00:00:00,8
4818,2017-05-10 22:45:21,2017-05-10 00:00:00,6
4819,2017-05-15 14:52:41,2017-05-15 00:00:00,9
4820,2017-05-07 13:05:13,2017-05-07 00:00:00,5
4821,2017-05-17 17:44:34,2017-05-17 00:00:00,2
